PlanetNaturalId,HasLocalMarket,HasChamberOfCommerce,HasWarehouse,HasAdministrationCenter,HasShipyard,Gravity,Temperature,Pressure,Fertility,Surface
QR-646g,False,False,False,False,False,2.391326904296875,-148.89968872070312,0.5372925996780396,-1,False
QR-119b,False,False,False,False,False,0.8119978308677673,-158.74513244628906,5.6918487548828125,-1,True
VB-292c,False,False,False,False,False,1.177479863166809,49.263427734375,40.98701477050781,-1,True
VB-292e,False,False,False,False,False,0.8458284735679626,-109.04753112792969,0.9815191626548767,-1,False
IZ-911c,True,True,True,False,False,0.8383084535598755,-66.49571990966797,19.366235733032227,-1,True
NJ-438d,False,False,False,False,False,0.43641728162765503,-37.97350311279297,0.3779299855232239,-1,True
YK-005b,False,False,False,False,False,1.2906485795974731,101.22508239746094,26.713054656982422,-1,True
QF-804d,False,False,False,False,False,1.4263020753860474,-194.06515502929688,0.8744437098503113,-1,False
XU-499c,False,False,False,False,False,0.5333229303359985,-45.97132873535156,0.42493730783462524,-1,True
DX-853b,False,False,False,False,False,0.3890558183193207,-161.4678497314453,0.05715508013963699,-1,True
IC-259c,False,False,False,False,False,0.791695237159729,-86.07286834716797,27.47153091430664,-1,True
BN-901f,False,False,False,False,False,0.6440078616142273,-126.21401977539062,0.507899820804596,-1,False
QF-755d,False,False,False,False,False,1.6434895992279053,-179.41555786132812,14.245779991149902,-1,True
XU-499a,False,False,False,False,False,0.39661669731140137,265.86669921875,0.15503138303756714,-1,True
QF-804b,False,False,False,False,False,1.347093939781189,-220.093505859375,8.20750617980957,-1,True
EY-363b,False,False,False,False,False,1.1659677028656006,-150.63304138183594,0.006236583925783634,-1,True
QF-899f,False,False,False,False,False,1.9851242303848267,-178.3499298095703,1.8899332284927368,-1,False
QF-757f,False,False,False,False,False,2.0046603679656982,-139.34312438964844,0.9354501366615295,-1,False
XU-499i,False,False,False,False,False,1.623109221458435,-233.43560791015625,204.36007690429688,-1,True
QF-564d,False,False,False,False,False,0.3132582902908325,-180.39349365234375,0.0113737927749753,-1,True
NG-164d,False,True,False,True,False,0.48875343799591064,-58.59604263305664,0.05592837929725647,-1,True
XU-753b,False,False,False,False,False,0.8329088687896729,-25.82089614868164,8.626127243041992,-1,True
EY-358d,False,False,False,False,False,0.9100905656814575,-211.16293334960938,43.7535285949707,-1,True
XU-100a,False,False,False,False,False,0.7262364625930786,-135.02560424804688,0.0031557241454720497,-1,True
GM-212f,False,False,False,False,False,1.6964905261993408,-167.32089233398438,1.1961883306503296,-1,False
QF-757i,False,False,False,False,False,0.7535427808761597,-240.01217651367188,0.5114653706550598,-1,True
UX-617f,False,False,False,False,False,0.7869974970817566,-213.5843048095703,1.943573236465454,-1,False
UX-617g,False,False,False,False,False,1.7548000812530518,-199.48281860351562,0.557899534702301,-1,False
BN-436e,False,False,False,False,False,1.2420533895492554,-195.9621124267578,118.48432922363281,-1,True
QF-564g,False,False,False,False,False,1.384732961654663,-226.54974365234375,1.5787407159805298,-1,False
DX-853f,False,False,False,False,False,1.6288163661956787,-193.09507751464844,1.1871517896652222,-1,False
LB-476b,True,True,True,True,False,0.8281888961791992,1.806700348854065,6.514571666717529,-1,True
AX-128a,False,False,False,False,False,0.4925023317337036,129.44903564453125,2.8605735301971436,-1,True
IA-335d,False,True,True,True,False,0.6460826396942139,-211.437744140625,1.131475806236267,-1,True
IC-259a,False,False,False,False,False,0.7943524122238159,-37.34100341796875,3.2804388999938965,-1,True
AX-128f,False,False,False,False,False,1.3866169452667236,-181.4231414794922,0.8059001564979553,-1,False
RC-639b,False,False,False,False,False,1.6190255880355835,-149.0873565673828,18.44599151611328,-1,True
IA-603d,False,False,False,False,False,0.9785987734794617,-171.3380126953125,1.916491150856018,-1,False
DX-853c,False,False,False,False,False,1.2275153398513794,-193.6435546875,3.493302583694458,-1,True
UQ-875a,False,False,False,False,False,0.9189781546592712,220.8494110107422,0.0000027909954951610416,-1,True
SG-135a,False,False,False,False,False,0.4111235439777374,80.86141204833984,0.006149005144834518,-1,True
XV-857a,False,False,False,False,False,1.3309663534164429,273.26519775390625,3.847357988357544,-1,True
BN-436b,False,False,False,False,False,0.4853406548500061,-25.739072799682617,1.4235655069351196,-1,True
QF-757a,False,False,False,False,False,0.8254815340042114,158.61903381347656,1.315117597579956,-1,True
QF-930a,False,False,False,False,False,0.9656302332878113,104.49425506591797,0.35705873370170593,-1,True
UQ-875d,False,False,False,False,False,0.8950539231300354,-175.7562255859375,0.8469480872154236,-1,False
IZ-054d,False,False,False,False,False,0.6209560632705688,-33.19157791137695,4.513067245483398,-1,True
UX-357g,False,False,False,False,False,2.1545255184173584,-171.27830505371094,1.8645391464233398,-1,False
EY-358e,False,False,False,False,False,2.190295457839966,-238.1225128173828,1.3797709941864014,-1,False
SG-135f,False,False,False,False,False,0.7189370393753052,-152.01222229003906,1.6324087381362915,-1,False
VB-576f,False,False,False,False,False,1.029467225074768,-200.87001037597656,1.1271605491638184,-1,False
OT-442f,False,True,True,True,False,2.206951141357422,-195.18301391601562,1.8650578260421753,-1,False
UX-357c,False,False,False,False,False,0.2960484027862549,28.76931381225586,0.0005208371439948678,-1,True
QR-646b,False,False,False,False,False,0.9134141206741333,224.09933471679688,0.0003966046206187457,-1,True
PD-518c,True,True,True,True,False,1.1822396516799927,-30.244903564453125,0.0753440335392952,-1,True
YV-391f,False,True,False,True,False,1.8770849704742432,-185.48025512695312,0.9784536957740784,-1,False
AJ-293g,True,True,True,True,False,1.202612280845642,-206.01744079589844,1.2544926404953003,-1,False
EY-358a,False,False,False,False,False,0.41393357515335083,-153.20130920410156,0.5349566340446472,-1,True
QF-899g,False,False,False,False,False,1.577624797821045,-204.13970947265625,0.8930410146713257,-1,False
XU-753c,False,False,False,False,False,1.410468578338623,-41.520416259765625,21.728933334350586,-1,True
RV-276g,False,False,False,False,False,1.0992611646652222,-219.7869873046875,1.0281643867492676,-1,False
AX-558d,False,False,False,False,False,1.5130410194396973,-93.63812255859375,129.00436401367188,-1,True
EY-847a,False,False,False,False,False,0.3869084417819977,129.276611328125,0.12179061770439148,-1,True
OP-649c,True,False,False,True,False,0.37391021847724915,11.92281723022461,0.08504074066877365,-1,True
RC-040b,True,True,True,True,True,0.7667292356491089,-2.923123359680176,0.9692458510398865,-1,True
RV-276d,False,False,False,False,False,0.7450847625732422,-147.1331787109375,1.1517000198364258,-1,False
EZ-476c,False,False,False,False,False,0.8522762656211853,79.51512145996094,0.5227983593940735,-1,True
LS-746g,False,False,False,False,False,2.154141664505005,-195.13751220703125,0.620025634765625,-1,False
IA-603a,False,False,False,False,False,1.052145004272461,311.7640380859375,27.962751388549805,-1,True
CH-771d,False,False,False,False,False,0.7575256824493408,-152.3753662109375,2.2182457447052,-1,True
UQ-875f,False,False,False,False,False,1.6552578210830688,-190.02854919433594,1.995912790298462,-1,False
DX-853e,False,False,False,False,False,0.8201014995574951,-179.19435119628906,1.9763880968093872,-1,False
CG-339b,False,False,False,False,False,0.5764569640159607,163.84458923339844,4.626163005828857,-1,True
LS-300f,False,False,False,False,False,2.114509344100952,-146.5431365966797,635.1887817382812,-1,True
EY-847f,False,False,False,False,False,0.6205496191978455,-166.20924377441406,1.2789390087127686,-1,False
XV-857e,False,False,False,False,False,0.7279168367385864,-107.55060577392578,46.99606704711914,-1,True
IC-259e,False,False,False,False,False,0.7854748368263245,-193.293212890625,1.845079779624939,-1,False
RC-639e,False,False,False,False,False,0.9728116393089294,-207.2178192138672,1.010702133178711,-1,False
QF-899e,False,False,False,False,False,0.8772132396697998,-162.07801818847656,1.6353099346160889,-1,False
QF-804c,False,False,False,False,False,0.570590615272522,-177.36639404296875,0.53061842918396,-1,False
KC-051e,False,False,False,False,False,1.3770321607589722,-187.81243896484375,1.4574971199035645,-1,False
LB-506f,True,True,True,True,False,1.822823166847229,-232.41551208496094,0.6477911472320557,-1,False
GK-258a,False,False,False,False,False,1.026795744895935,557.5145263671875,0.7057394981384277,-1,True
SL-006a,False,False,False,False,False,0.9510230422019958,334.9617919921875,26.21482276916504,-1,True
QF-757h,False,False,False,False,False,1.5133056640625,-206.21734619140625,1.6319777965545654,-1,False
QF-564c,False,False,False,False,False,0.9053146839141846,-186.1000518798828,11.235483169555664,-1,True
SL-006b,False,False,False,False,False,1.2470273971557617,146.63409423828125,0.004117279779165983,-1,True
UQ-875e,False,False,False,False,False,2.0298142433166504,-201.1389923095703,1.721114158630371,-1,False
IA-603c,False,False,False,False,False,0.7914442420005798,-137.13204956054688,4.609796047210693,-1,True
QF-930d,False,False,False,False,False,0.8991281986236572,-89.12493896484375,2.307939052581787,-1,True
QF-755c,False,False,False,False,False,0.774753749370575,-167.8597412109375,4.958187103271484,-1,True
QF-757e,False,False,False,False,False,0.9283204674720764,-115.01756286621094,1.7718498706817627,-1,False
YI-552d,False,True,True,True,False,0.8685213923454285,-208.11434936523438,83.84871673583984,-1,True
SG-135e,False,False,False,False,False,1.283394694328308,-154.75050354003906,7.769924640655518,-1,True
UQ-875c,False,False,False,False,False,1.0151793956756592,-139.58966064453125,13.172383308410645,-1,True
IY-206h,False,False,False,False,False,1.8737947940826416,-247.37167358398438,1.0670146942138672,-1,False
LS-300h,False,False,False,False,False,2.7372803688049316,-191.90963745117188,1.882148265838623,-1,False
IY-206a,False,False,False,False,False,1.1733553409576416,-15.692794799804688,16.252405166625977,-1,True
EZ-476f,False,False,False,False,False,0.786564826965332,-160.79849243164062,1.0477246046066284,-1,False
QF-757g,False,False,False,False,False,1.831239938735962,-173.71412658691406,1.006279468536377,-1,False
UX-357i,False,False,False,False,False,1.2476062774658203,-210.81858825683594,1.4286569356918335,-1,False
IY-206b,False,False,False,False,False,0.8681463599205017,-145.59120178222656,11.244192123413086,-1,True
SL-006c,False,False,False,False,False,1.030679702758789,-151.0745086669922,4.480185031890869,-1,True
EY-847b,False,False,False,False,False,1.2340829372406006,78.33740234375,50.36928176879883,-1,True
GC-025b,False,False,False,False,False,1.397803544998169,115.41219329833984,0.41633638739585876,-1,True
AX-128e,False,False,False,False,False,1.0574959516525269,-148.77232360839844,39.68128204345703,-1,True
QF-757b,False,True,False,True,False,0.8216190338134766,26.94837760925293,0.32031822204589844,-1,True
GK-258f,False,False,False,False,False,2.2838714122772217,-181.20657348632812,0.5148874521255493,-1,False
AX-558a,False,False,False,False,False,0.8505826592445374,406.94659423828125,9.578710556030273,-1,True
EL-768g,False,False,False,False,False,2.011047601699829,-84.68292236328125,1.3146893978118896,-1,False
XV-857f,False,False,False,False,False,0.8276194930076599,-172.64511108398438,1.0744925737380981,-1,False
GY-252c,False,True,True,True,False,0.29415228962898254,-57.277442932128906,0.06477384269237518,-1,True
BN-436f,False,False,False,False,False,0.8118231892585754,-194.9490203857422,0.6795069575309753,-1,False
GH-780b,False,True,True,True,False,1.1918120384216309,165.30313110351562,78.0474624633789,-1,True
GK-258d,False,False,False,False,False,1.30745267868042,-34.59711837768555,39.28374481201172,-1,True
LS-300e,False,True,True,True,False,1.2689718008041382,-141.64007568359375,0.09906233847141266,-1,True
SL-006d,False,False,False,False,False,1.59078049659729,-199.31564331054688,1.903676986694336,-1,False
WU-070g,False,False,False,True,False,1.2840992212295532,-223.8991241455078,0.5769749879837036,-1,False
EL-768i,False,False,False,False,False,1.689322829246521,-166.5065155029297,1.906759262084961,-1,False
CH-115c,True,True,True,True,False,1.2606611251831055,-145.373046875,38.227176666259766,-1,True
UX-357e,False,False,False,False,False,1.3599560260772705,-84.28651428222656,1.3915205001831055,-1,True
KI-446f,False,False,False,False,False,0.7479578256607056,-148.98846435546875,1.235406517982483,-1,False
AX-558c,False,False,False,False,False,0.9881201982498169,-66.37481689453125,7.493965148925781,-1,True
CG-339d,False,False,False,False,False,1.0632683038711548,-120.46337127685547,0.0012624971568584442,-1,True
DC-823d,False,False,False,False,False,1.5228649377822876,-155.89007568359375,3.1530094146728516,-1,True
RC-639d,False,False,False,False,False,0.40794092416763306,-185.65159606933594,1.683363437652588,-1,False
EL-768b,False,False,False,False,False,0.7833765149116516,438.8256530761719,0.21189160645008087,-1,True
YI-059f,True,True,True,True,False,0.6370340585708618,-72.16162109375,1.976728081703186,-1,False
IY-206f,False,False,False,False,False,0.560044527053833,-225.86688232421875,1.5833323001861572,-1,False
XD-311d,False,True,True,True,False,0.6752214431762695,5.762841701507568,9.849960327148438,-1,True
XV-857d,False,False,False,False,False,1.0836952924728394,-53.19146728515625,0.35616105794906616,-1,True
GC-474f,False,False,False,False,False,2.1987314224243164,-243.45046997070312,0.9327917098999023,-1,False
AJ-946c,True,True,True,True,False,1.0240342617034912,-35.83578872680664,1.8659831285476685,-1,True
SL-006e,False,False,False,False,False,2.516995906829834,-207.20716857910156,1.9211949110031128,-1,False
WC-299b,False,True,True,True,False,0.7167530059814453,52.9644775390625,0.7252042889595032,-1,True
QR-646c,False,False,False,False,False,1.1317784786224365,196.12208557128906,10.748106956481934,-1,True
AX-128g,False,False,False,False,False,2.767592191696167,-203.8666534423828,1.6003447771072388,-1,False
VB-340e,False,False,False,False,False,1.9411312341690063,-152.3136444091797,1.6542295217514038,-1,False
OE-568j,True,True,True,True,False,0.504696249961853,-215.32875061035156,1.8407635688781738,-1,True
RV-276b,False,False,False,False,False,0.5900459289550781,179.94439697265625,0.5862701535224915,-1,True
GM-037b,False,False,False,False,False,0.30974024534225464,-167.05479431152344,0.001193692907691002,-1,True
NG-246c,False,False,False,False,False,0.9884026646614075,-175.00636291503906,0.0006093134288676083,-1,True
AX-558f,False,False,False,False,False,2.078810453414917,-176.9280548095703,0.8109378218650818,-1,False
NG-246a,False,False,False,False,False,0.7269763350486755,-124.90162658691406,0.7129524350166321,-1,True
GC-474g,False,False,False,False,False,1.5917141437530518,-251.0945281982422,0.9562176465988159,-1,False
AW-284f,True,True,True,True,False,2.1645636558532715,-185.69383239746094,0.6509169936180115,-1,False
XU-753d,False,False,False,False,False,1.2737115621566772,-105.3682632446289,5.978804111480713,-1,True
GC-025e,False,False,False,False,False,0.8012169003486633,-143.220703125,1.0150526762008667,-1,False
VB-340a,False,False,False,False,False,1.0020593404769897,67.20063781738281,8.745287895202637,-1,True
EY-847e,False,False,False,False,False,0.6409614086151123,-92.12200164794922,0.7537624835968018,-1,False
IZ-054f,False,False,False,False,False,0.5375994443893433,-151.5474853515625,0.9087052345275879,-1,False
VB-292a,False,False,False,False,False,1.368330717086792,417.9380798339844,5.298469066619873,-1,True
VB-340g,False,False,False,False,False,1.6592119932174683,-202.2243194580078,1.2641502618789673,-1,False
GM-037h,False,False,False,False,False,1.4497804641723633,-231.09596252441406,1.6301041841506958,-1,False
IV-738a,False,False,False,False,False,0.8593680262565613,-135.0308380126953,6.8797502517700195,-1,True
QF-899h,False,False,False,False,False,0.868107795715332,-234.97837829589844,1.3046146631240845,-1,False
QR-166a,False,False,False,False,False,0.940456748008728,-139.64866638183594,11.021217346191406,-1,True
XU-753a,False,False,False,False,False,0.8293161988258362,223.5848388671875,7.797749042510986,-1,True
EY-847g,False,False,False,False,False,1.9820390939712524,-177.99374389648438,1.6567744016647339,-1,False
IZ-054h,False,False,False,False,False,2.5843372344970703,-188.90823364257812,1.3958297967910767,-1,False
GM-037c,False,False,False,False,False,0.9175887703895569,-202.1045684814453,0.45315665006637573,-1,True
AX-558g,False,False,False,False,False,1.214316964149475,-216.69741821289062,1.7272613048553467,-1,False
BN-436h,False,False,False,False,False,2.6349291801452637,-217.89320373535156,1.2677098512649536,-1,False
GC-602e,False,False,False,False,False,0.6907557249069214,-199.21270751953125,1.5309408903121948,-1,False
GY-528a,False,False,False,False,False,1.1842008829116821,135.4395751953125,0.04037143290042877,-1,True
BN-299a,False,False,False,False,False,1.02009916305542,553.8267211914062,2.0063774585723877,-1,True
BN-886f,False,False,False,False,False,1.0554865598678589,-116.79119873046875,1.9046510457992554,-1,False
IV-102b,False,False,False,False,False,0.4416772723197937,-173.11122131347656,0.8482981324195862,-1,True
QR-646e,False,False,False,False,False,1.0714417695999146,-17.562414169311523,68.58541107177734,-1,True
QR-166d,False,False,False,False,False,0.8364633321762085,-170.89370727539062,78.71927642822266,-1,True
UQ-553a,False,False,False,False,False,0.5677306652069092,358.9327697753906,2.03647518157959,-1,True
OT-580c,True,True,True,True,True,1.0158090591430664,9.938801765441895,1.1638474464416504,-0.36000001430511475,True
SL-132a,True,True,True,True,False,0.8783308863639832,-139.9255828857422,0.19163407385349274,-1,True
IY-206g,False,False,False,False,False,2.1422009468078613,-204.9230194091797,0.8916507363319397,-1,False
GC-474b,False,False,False,False,False,1.2353039979934692,-172.13638305664062,1.7603154182434082,-1,True
WR-709c,False,False,False,False,False,0.8546873927116394,-5.790192604064941,2.8990893363952637,-1,True
SG-135c,False,False,False,False,False,0.9464164972305298,-39.564334869384766,12.89616870880127,-1,True
VB-292g,False,False,False,False,False,1.844760775566101,-147.66799926757812,1.1542106866836548,-1,False
UQ-875g,False,False,False,False,False,1.4272022247314453,-220.3627471923828,1.719407081604004,-1,False
UQ-010a,False,False,False,False,False,0.5180953741073608,-132.52935791015625,0.6957457661628723,-1,True
GC-474c,False,False,False,False,False,0.6601241827011108,-219.7080078125,0.0004589133895933628,-1,True
XV-857g,False,False,False,False,False,1.9148763418197632,-190.4351348876953,1.6328709125518799,-1,False
GC-025c,False,False,False,False,False,0.6194540858268738,-46.808372497558594,0.3579016923904419,-1,True
IZ-054i,False,False,False,False,False,0.8149259090423584,-231.53720092773438,1.872930884361267,-1,True
KI-080f,False,False,False,False,False,1.3171674013137817,-171.6569366455078,0.7093392014503479,-1,False
UQ-553b,False,False,False,False,False,0.8963750600814819,-46.55454635620117,23.998369216918945,-1,True
GC-602d,False,False,False,False,False,0.855883777141571,-184.46469116210938,42.12474822998047,-1,True
AM-783c,True,True,True,True,True,1.194460391998291,26.472610473632812,1.730456829071045,-1,True
IV-738b,False,False,False,False,False,1.2921401262283325,-151.5453643798828,6.2980637550354,-1,True
YI-265j,False,True,True,True,False,0.6683964729309082,-244.43527221679688,0.11851924657821655,-1,True
SG-135d,False,False,False,False,False,0.71132892370224,-50.31303405761719,12.847983360290527,-1,True
EM-789c,False,False,False,False,False,0.9531477093696594,-192.02272033691406,36.36092758178711,-1,True
QR-166e,False,False,False,False,False,0.9560118317604065,-207.87857055664062,0.8706135749816895,-1,False
ZK-602a,False,False,False,False,False,1.4142786264419556,133.62709045410156,8.745808601379395,-1,True
OY-661b,False,False,False,False,False,0.3782052993774414,-156.40853881835938,0.00039023315184749663,-1,True
HV-322a,False,False,False,False,False,0.498420774936676,61.910648345947266,0.42746496200561523,-1,True
IY-206e,False,False,False,False,False,0.9125410914421082,-149.18377685546875,9.249166488647461,-1,True
HV-322f,False,False,False,False,False,1.4593818187713623,-183.42144775390625,0.5621031522750854,-1,False
QV-783b,False,False,False,False,False,0.3696104884147644,-174.08253479003906,0.024009283632040024,-1,True
BN-886d,False,False,False,False,False,0.9549722075462341,-35.10573196411133,7.121413230895996,-1,True
RV-276a,False,False,False,False,False,0.6544188857078552,241.96739196777344,4.723659038543701,-1,True
CC-541f,False,False,False,False,False,1.9618409872055054,-225.36012268066406,1.4936983585357666,-1,False
GC-474d,False,False,False,False,False,0.6577597856521606,-186.0774688720703,1.0902962684631348,-1,False
WR-530b,False,False,False,False,False,0.41657882928848267,-37.56234359741211,0.16688889265060425,-1,True
WR-186c,False,False,False,False,False,0.8703874945640564,-192.2034454345703,3.472026824951172,-1,True
BN-436i,False,False,False,False,False,0.9479908347129822,-221.56626892089844,1.8356868028640747,-1,False
CC-541c,False,False,False,False,False,1.261130928993225,-182.338623046875,18.071622848510742,-1,True
ZK-602c,False,False,False,False,False,1.2733116149902344,-183.1902313232422,12.351625442504883,-1,True
NG-246b,False,False,False,False,False,1.294493556022644,-150.59420776367188,3.800567388534546,-1,True
IZ-054b,False,False,False,False,False,0.3838646113872528,100.04815673828125,0.0164128839969635,-1,True
CG-339f,False,False,False,False,False,0.5666234493255615,-161.2935028076172,1.1235935688018799,-1,False
EL-768d,False,False,False,False,False,0.7283189296722412,41.33818054199219,30.763259887695312,-1,True
HV-322c,False,False,False,False,False,0.6646074652671814,-55.704463958740234,0.5959237813949585,-1,True
YI-683g,False,False,False,False,False,1.6237465143203735,-165.45521545410156,1.311497688293457,-1,False
CB-276a,False,False,False,False,False,0.4385078251361847,-144.6856231689453,0.4553837180137634,-1,True
QV-783a,False,False,False,False,False,1.0241113901138306,-158.8622283935547,3.862311601638794,-1,True
QJ-149a,True,True,True,True,False,0.8629915714263916,76.53824615478516,1.1926915645599365,-1,True
CC-541g,False,False,False,False,False,1.605456829071045,-246.8699188232422,0.9033233523368835,-1,False
ZK-602e,False,False,False,False,False,1.6081990003585815,-185.69869995117188,216.06619262695312,-1,True
DC-823c,False,False,False,False,False,0.38630542159080505,-51.847633361816406,0.0275962483137846,-1,True
IV-738f,False,False,False,False,False,0.9996844530105591,-191.63958740234375,0.7058456540107727,-1,False
IY-816d,False,True,True,True,False,1.0957235097885132,-40.68632507324219,0.006168748252093792,-1,True
GC-474e,False,False,False,False,False,1.862123727798462,-213.11656188964844,1.2869099378585815,-1,False
GC-602c,False,False,False,False,False,0.5257461071014404,-193.75790405273438,2.0530169010162354,-1,True
GY-528f,False,False,False,False,False,1.9236043691635132,-203.27566528320312,1.1144092082977295,-1,False
AJ-946d,False,False,False,False,False,0.9535267353057861,-38.20751190185547,13.422222137451172,-1,True
BN-436j,False,False,False,False,False,1.2338809967041016,-259.6358337402344,7.894460678100586,-1,True
FA-056a,False,False,False,False,False,0.37139150500297546,92.41650390625,0.2269645780324936,-1,True
UI-491c,False,False,False,False,False,0.4681043326854706,-75.01610565185547,0.15342843532562256,-1,True
KI-080c,False,False,False,False,False,1.0896958112716675,-127.67485809326172,2.0141117572784424,-1,True
HV-322b,False,False,False,False,False,0.3870523273944855,-10.33277416229248,0.771728515625,-1,True
RC-639f,False,False,False,False,False,1.2739137411117554,-208.40408325195312,1.2061083316802979,-1,False
QV-783c,False,False,False,False,False,1.005566954612732,-188.8096923828125,33.473392486572266,-1,True
GM-037g,False,False,False,False,False,1.6918758153915405,-226.656982421875,0.714518666267395,-1,False
GY-528d,False,False,False,False,False,1.0519336462020874,-207.46917724609375,27.313276290893555,-1,True
CC-541h,False,False,False,False,False,1.0973552465438843,-233.72308349609375,1.9959453344345093,-1,False
FA-056d,False,False,False,False,False,0.6879980564117432,-100.98341369628906,0.006039429921656847,-1,True
IZ-911g,False,True,False,True,False,2.720076560974121,-219.6125030517578,1.2969377040863037,-1,False
EL-768f,False,False,False,False,False,0.6899107694625854,-24.4625301361084,1.3540064096450806,-1,False
YI-683a,False,False,False,False,False,0.8622231483459473,205.34237670898438,5.366273880004883,-1,True
IZ-054g,False,False,False,False,False,1.3215019702911377,-168.65928649902344,0.757597804069519,-1,False
CB-276b,False,False,False,False,False,0.837168276309967,-97.3618392944336,21.589603424072266,-1,True
GY-528b,False,False,False,False,False,1.3430187702178955,-132.80665588378906,2.5291497707366943,-1,True
HV-322e,False,False,False,False,False,0.5943101048469543,-185.182373046875,0.5346249938011169,-1,False
KI-080b,False,False,False,False,False,0.2170567363500595,27.437280654907227,0.00887091550976038,-1,True
SG-135g,False,False,False,False,False,1.5272375345230103,-186.38137817382812,1.3841434717178345,-1,False
YP-951a,False,False,False,False,False,0.9263550043106079,-147.62774658203125,0.2228734791278839,-1,True
UQ-553f,False,False,False,False,False,2.010871648788452,-208.85598754882812,0.7164919972419739,-1,False
UQ-010b,False,False,False,False,False,1.4939836263656616,-107.01653289794922,17.361082077026367,-1,True
GC-602b,False,False,False,False,False,0.820634126663208,-128.29112243652344,25.57231903076172,-1,True
GH-082a,False,True,False,True,False,0.5944480895996094,127.22015380859375,2.1246373653411865,-1,True
OF-185b,False,True,True,True,True,1.1905848979949951,-164.72607421875,0.04714544489979744,-1,True
EL-768h,False,False,False,False,False,2.7008907794952393,-157.0627899169922,1.2641304731369019,-1,False
AJ-946g,False,False,False,False,False,1.4299174547195435,-162.112060546875,0.8958812355995178,-1,False
DC-823a,False,False,False,False,False,0.24773794412612915,127.89955139160156,0.011620568111538887,-1,True
OY-661d,False,False,False,False,False,0.2907876670360565,-203.21275329589844,0.008674409240484238,-1,True
DC-823g,False,False,False,False,False,1.631445050239563,-190.6538543701172,0.6529717445373535,-1,False
CC-541d,False,False,False,False,False,0.2300805300474167,-178.67291259765625,0.000013772707461612299,-1,True
OE-568g,False,True,False,True,False,1.9859426021575928,-134.71749877929688,1.6674140691757202,-1,False
FA-056b,False,False,False,False,False,0.8028888702392578,-5.2288079261779785,0.5917498469352722,-1,True
FA-056e,False,False,False,False,False,0.905856192111969,-173.470947265625,1.8451941013336182,-1,False
GC-602g,False,False,False,False,False,2.778459310531616,-211.68283081054688,1.4920309782028198,-1,False
UQ-010d,False,False,False,False,False,2.265507459640503,-227.4470977783203,154.9436798095703,-1,True
UQ-553e,False,False,False,False,False,2.038524866104126,-205.3267822265625,1.6954967975616455,-1,False
GC-025a,False,False,False,False,False,1.082701325416565,192.55691528320312,3.8911890983581543,-1,True
EM-789d,False,False,False,False,False,0.49952432513237,-172.35189819335938,0.9699114561080933,-1,False
IY-387a,False,False,False,False,False,1.1092952489852905,233.3184814453125,2.2783195972442627,-1,True
RV-276e,False,False,False,False,False,1.276830792427063,-159.27987670898438,0.5990068316459656,-1,False
EL-768j,False,False,False,False,False,1.2712746858596802,-212.86227416992188,0.5955018997192383,-1,True
DC-823h,False,False,False,False,False,1.0381025075912476,-223.81788635253906,0.8196344971656799,-1,False
HV-322d,False,False,False,False,False,0.965370774269104,-159.1027069091797,9.199884414672852,-1,True
IZ-054c,False,False,False,False,False,0.4646536111831665,-47.392974853515625,1.5522044897079468,-1,True
QV-420a,False,False,False,False,False,0.45995694398880005,-154.87464904785156,0.0005288576357997954,-1,True
CG-339a,False,False,False,False,False,1.32655930519104,125.21029663085938,48.17361831665039,-1,True
FK-794e,True,True,True,True,False,1.4025670289993286,-145.5099334716797,65.43978881835938,-1,True
CC-541b,False,False,False,False,False,1.1068216562271118,-152.86326599121094,2.448486804962158,-1,True
HV-472b,False,False,False,False,False,0.36851081252098083,-2.6848318576812744,0.006488719955086708,-1,True
GC-602h,False,False,False,False,False,1.5149284601211548,-245.1646270751953,1.4807015657424927,-1,False
OE-563f,False,False,False,False,False,2.0213847160339355,-228.81471252441406,6.0173234939575195,-1,True
EL-952b,True,True,True,True,False,0.9787896871566772,-7.843000888824463,41.06221389770508,-1,True
KW-602a,False,True,False,False,False,0.43498459458351135,373.9268798828125,0.021259933710098267,-1,True
QV-783d,False,False,False,False,False,0.7014342546463013,-216.26248168945312,1.0840965509414673,-1,True
BN-886g,False,False,False,False,False,1.604457974433899,-128.25726318359375,1.3849947452545166,-1,False
CC-674a,False,False,False,False,False,0.4100431799888611,-126.24784851074219,0.004718888085335493,-1,True
YI-059b,True,True,True,True,False,1.0376882553100586,308.3459777832031,9.948806762695312,-1,True
BN-886b,False,False,False,False,False,0.9104306101799011,220.19717407226562,10.1049222946167,-1,True
IZ-054e,False,False,False,False,False,0.48799192905426025,-104.333251953125,1.9453027248382568,-1,False
BN-886e,False,False,False,False,False,0.6093758940696716,-89.81907653808594,12.903101921081543,-1,True
FA-056f,False,False,False,False,False,2.0229692459106445,-174.3346405029297,1.9696578979492188,-1,False
QV-783e,False,False,False,False,False,1.6487287282943726,-211.90756225585938,1.5535128116607666,-1,False
RV-276c,False,False,False,False,False,0.897599458694458,-39.798553466796875,12.914077758789062,-1,True
HM-910d,False,True,False,True,False,1.1916191577911377,-50.7063102722168,34.793601989746094,-1,True
IY-387c,False,False,False,False,False,0.8646635413169861,-56.314971923828125,0.006069768685847521,-1,True
BS-531a,True,True,True,False,False,0.8670246005058289,-137.38394165039062,0.2919611632823944,-1,True
